ID	H2_109	H2_110	H2_111	H2_112	H2_114	H2_115	H2_116	H2_117	H2_118	H2_122	H2_123	H2_125	H2_127	H2_129	H2_130	H2_132	H2_134	H2_136	H2_138	H2_139	H2_141	H2_142	H2_143	H2_144	H2_145	H2_146	H2_147	H2_149	H2_151	H2_152	H2_153	H2_154	H2_155	H2_156	H2_157	H2_159	H2_160	H2_164	H2_166
chr11:31802672:31804673:-:PAX6,PAX6,PAX6,PAX6,PAX6,PAX6;NM_001368899.2,NM_001368900.2,NM_001368902.2,NM_001368903.2,NM_001368907.2,NM_001368929.2;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.834739401039811	0.904398946359015	0.895907259753891	0.940903627918781	0.513172906748112	0.668240204454506	0.834551342981494	1.00017755718568	0.867865972341194	1.03166400404192	1.06096757633158	0.812796531543864	0.99910673056219	0.64262221409909	0.7524010808176	1.04456053181617	1.09584550887899	1.49096862472444	0.902575111488214	0.988198756259332	0.961663660735841	1.04496000353432	1.00134702401538	0.903485231741219	1.06701229668612	0.844838511470637	0.690660145228795	1.11279713366559	0.769392002180977	0.777343086653432	0.806062668054699	0.706461831994049	0.964731192257386	0.733544626245101	0.992658504432057	0.81172957953083	0.679908970935	0.809403762722303	0.905536129243791
chr11:75158831:75160832:+:SLCO2B1,SLCO2B1,SLCO2B1;NM_001145211.3,XM_047426333.1,XM_047426334.1;mRNA,mRNA,mRNA:tss_score	1.02058178774133	1.20639678906672	0.960895787409868	1.17363451819648	1.11906302595437	1.44166889434925	0.913848776492608	1.13805698645692	1.28912449101355	0.813925676333405	1.54628744464996	1.37487594208711	1.10386687222758	0.710616307326719	1.25966428160826	0.902692584245885	1.14473036501525	0.985919555463132	1.10800448792436	0.898549904716854	1.09706990467428	1.1079036126426	1.16412478166457	0.966297288804664	1.12060041474173	0.83872829040358	1.11511817317886	1.40606634156283	1.35993550957166	1.23776648538858	0.944347082966933	0.871777921150765	0.991616201366807	1.15071120083206	1.04294917151746	0.921233025881269	0.993434144366844	1.31935620261759	1.34123075248102
chr2:142114447:142116448:-:LRP1B;XM_017004341.2;mRNA:gini	0.845874227266783	1.01742486230779	0.77319361273998	0.701945515287869	1.02460256772301	0.84737571540019	1.03529474194707	1.02410083271515	0.879527130446486	0.884773121898672	1.03313665678441	1.02277031586467	0.891606134541175	0.81119789182773	0.811105986636191	0.914830150898634	1.19400035190483	0.779182506252523	0.833478099523868	0.967979397319243	0.792194008111827	0.881661077510568	1.11545895469428	0.761362460545352	1.03307023308596	0.979342014450666	0.948794567683337	0.961561707923289	1.213866601359	1.10455942839875	0.932403961544432	0.793688752568783	0.967724331677579	1.1739057724497	0.832707358467334	0.767114736596517	0.772306766015877	0.956343472106817	0.828649314594224
chr19:50394023:50396024:+:POLD1;XM_011527038.2;mRNA:gini	0.789932950499236	1.04430545009418	0.966947020016528	0.807229148072939	1.02527392689825	0.974984012274417	0.993376839408433	0.906424767955661	0.803999742667195	0.911560034376694	0.741704327172179	1.09306027762083	0.958110541519047	0.89914118461003	0.89057879815018	1.20017851111582	1.0566051043431	0.939479252037629	1.15234837258326	1.0447812592835	0.871277434384824	0.752187657856464	0.976219716168121	0.937724183285482	1.28762423232962	0.939241903886752	0.963940213682144	0.777389085632383	0.837980583916176	0.72418961782721	0.840622253434462	0.697520085994893	0.819766578265612	0.899362504184177	0.736249993834604	1.0641696544945	0.911820488696231	0.75589668619675	0.946054809866999
chr6:106086753:106088754:+:PRDM1,PRDM1;XM_006715550.4,XM_011536062.4;mRNA,mRNA:gini	1.03837222957016	0.883377089739154	0.860345194273779	0.960997802788877	0.960474612889726	0.740993130588977	1.10751856371521	1.04020501653554	0.940296567359697	1.15525685677812	1.17729328336071	0.812556576069108	1.08684408525477	0.832866188668413	0.848419628143968	1.26403031546783	0.675563574943541	0.81430982537479	1.20426318365684	0.812411477354252	0.946839265476961	1.05258565191818	1.00495045280019	0.868996748449638	0.892346959763201	1.10592357290786	0.892465133574425	0.715673159329469	1.10226590538618	0.875339776317073	0.818259035281848	0.757834318546719	0.857580340363244	1.04649065595515	0.757860739714317	0.955882792922545	0.921984522864098	0.804810669077678	0.940883833517802
chr13:77226148:77228149:-:MYCBP2;XM_011535005.2;mRNA:gini	0.950424740212832	0.921320347044821	0.675169436471349	1.06203964129335	0.788509180836138	0.94478011647136	0.85989524151793	0.881660645545292	0.803582046899786	0.842389852595166	0.970689489357697	0.958793017573027	1.08161900232119	0.821119960344734	1.01392505415339	1.09789122594809	0.794445848208858	0.879622421898749	0.767424573308442	0.975117975438813	0.809432840546591	0.921809069795618	0.818923887900596	0.889228437818596	0.778217174999691	1.054793391387	1.07214904227044	0.867551419223482	0.990607074564198	0.841986317720061	0.963396565610517	0.705712157095179	0.823128737832361	0.856765768095464	0.986650559344369	1.00119577456921	0.977637217564809	0.770199036789812	0.814156338759918
chr4:48094223:48096224:-:TXK;XM_011513748.4;mRNA:gini	0.835516312107826	0.876150754384949	0.907306574956981	0.680381567544727	0.94049920783773	1.04275271973042	0.963757488075537	1.0450137807296	1.08583538601714	1.00026110989712	0.76934774093282	1.05740575783487	0.880997132594045	0.820909934107953	0.873881255313308	1.00050143088233	0.92998846563362	0.835120531048965	0.775907746046563	0.795576782233107	0.907041060699496	0.798363479112983	1.01777859166761	0.816494395164612	0.743288238382584	1.0968157624433	0.917296258806818	0.8730112023117	0.830061213604202	0.929494328392737	0.905647127179191	0.861928488213759	0.913424100139435	0.953750055146931	0.921176963561121	0.849312440016739	0.891380965766881	0.918410255440258	0.902451645777776
chr6:87094105:87096106:-:CGA,CGA;NM_000735.4,NM_001252383.2;mRNA,mRNA:gini	0.829079209867429	0.980339956472237	0.888246582123734	1.06487397169935	0.956096371859922	0.938674255667464	0.944323713842283	0.939866231376939	0.776858685082742	0.756147340544536	0.93938357806048	1.1597590969909	0.862691503746595	0.854283754452102	0.875797757742328	0.901023505150593	0.95115772740088	0.954181337456854	0.867010340654266	0.939451814108621	0.946142630024284	1.00271360663151	1.23729403780354	0.845847310869848	0.839299721894181	0.81243427022981	1.03072365301531	0.999526561874223	0.990695456693474	0.816849989517124	0.821600935448262	1.00283242247476	0.999739924617266	0.835357729763073	0.874652371097676	0.801348751753663	0.852241303113777	0.867644420174152	0.807174969686978
chr18:23648175:23650176:-:ANKRD29,ANKRD29,ANKRD29;XM_011525831.4,XM_011525832.4,XM_047437305.1;mRNA,mRNA,mRNA:gini	1.02458389834531	0.751840232146131	0.854027286508553	1.05936460956108	0.79447219876321	0.888531806864822	1.00389221019959	1.08199656444852	0.875064200385672	0.898645862726355	0.996335820489085	1.00749381377315	1.1173419492435	1.0493080753511	0.989621287495394	1.07794216457073	0.977623469151964	1.03622562551785	1.07139885204668	0.884307508343257	1.0093404196556	0.95226267029464	1.04622968108149	0.915300318282396	0.861144453235943	0.910587541043572	1.06490309550033	1.00494231329832	1.02660406012324	0.902071648380631	0.836285226152655	0.925096923251809	1.08262524773107	1.03718900867444	1.00021675582061	0.928090230397867	1.08011616590441	0.770003158137029	1.04490102247876
chr16:2929791:2931792:+:FLYWCH1;XM_047434788.1;mRNA:gini	0.841173844445967	0.641890589559955	0.841077859605669	1.02104292694671	1.1161744367111	0.899205305555735	0.817919325264626	0.977450199843075	0.765012726450954	1.10581239826552	0.914363803049255	0.923200287081252	0.913740270398487	0.798139798136161	0.854883279980914	1.04915987003985	0.885645065769977	0.796512496223329	0.810890710529319	0.87475024749045	0.854239533038167	0.903611772691917	0.804014401998027	0.800403247676564	1.00985835640257	0.917355738880747	0.739716318514146	1.03553955539141	1.06013045277329	0.814113751560475	0.870827619195898	0.872203190599104	1.00364411675782	0.881397060735673	0.836644352666572	1.00396297392376	0.991803883346632	0.948434641437767	1.141854235979
chr3:157494505:157496506:-:VEPH1,VEPH1;NM_001167917.1,XM_047448923.1;mRNA,mRNA:gini	0.997361963052163	1.05969036634278	1.03519490633165	1.00150625988329	0.930160725504675	1.04952537184515	0.965638276735618	0.939443115522139	0.926057673190705	0.934563091233565	1.0658634318045	1.09668877241796	1.01600307809375	0.809749439381653	0.884458620078886	0.997345065811247	1.09071931808718	0.891120094240464	0.950304072431706	0.918405239335876	1.15161606396873	0.934239299212807	0.915065693961507	1.11205009479995	0.915566461292704	0.964102131721735	0.946646490634813	0.813003499845376	0.954162452238847	0.876434510182392	0.937436127622299	0.890661608680886	1.23953893945637	0.88196120007506	0.805123333918731	1.03051698831922	1.1722864125126	0.805294386826829	0.871315461808743
chr3:48942079:48944080:+:ARIH2;XM_017005535.2;mRNA:gini	0.934654148721181	1.14538911394056	1.01784623546898	0.954868484961731	0.991503372186801	0.787309330861508	1.27088614153927	1.16786909558876	0.771185004092975	0.995515143472589	0.899410399813048	0.824531237831325	0.982259474221755	1.02957598663172	0.727904755885677	1.3244438009528	0.800175113785556	0.923640613441977	0.918985171729215	0.715377395240325	1.13837474929237	1.07868000161882	0.940833683199949	0.932138867425202	0.728415608120002	0.91815246066434	0.911113869111367	0.860284856049631	0.877415910025157	1.21738256210411	1.05403200300947	0.764744798734731	0.885849667185903	1.00253716092056	0.971296420518275	1.02402750383643	0.754959314308136	0.799764714459528	0.804608012052495
chr3:119558613:119560614:-:CD80;NM_005191.4;mRNA:gini	0.914837077760111	0.912170469411386	0.946927163320927	1.04878554083677	1.02761099789059	0.967940625043341	0.887840906973104	0.98062562179107	0.819228393928401	1.03141579804338	1.08643633892881	1.00930549320578	0.85643535738938	1.01953670089609	0.896972881697017	0.943699466885644	0.972857649683553	0.846978714147441	0.999552742692141	0.8894253834724	0.931856606297659	1.06532885842046	0.875292364078421	1.08506742235499	0.898009196434563	0.748851144674981	0.890831841139376	0.952385489426318	0.789872241374404	0.92850870577091	0.94609220252218	0.893141036914248	0.981333971507917	0.974034440744131	0.934604346063356	0.971548087359942	0.919336034118051	0.95717950442759	1.0207574583382
chr19:36089444:36091445:+:WDR62;XM_011526843.2;mRNA:gini	0.960982813242529	1.11677728768566	0.864999333115609	1.0619276001079	1.12392443776918	0.870214172304257	0.821047927383946	1.21643689418731	0.809531002285812	0.985986149831344	1.07647703049599	0.875125896183772	1.05212842273275	1.01074640389733	0.816441780419337	1.20354241111638	1.01367767704051	0.947868855851157	0.949933191285743	1.26711023760843	1.10212064185615	1.13113096931791	1.01354573666526	1.01343825294498	0.733032915876134	1.18492807113254	0.906839868516655	0.76601464485159	0.987221519979568	0.955586224042404	1.12009435878952	1.02197445450185	1.01547099097005	0.948285722685596	0.967182327519479	1.06345079236509	0.96484805722588	1.06142889204559	0.872437287620496
chr1:110390025:110392026:-:SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4;NM_001201546.2,NM_001201547.2,NM_001201548.2,NM_001201549.2,NM_001319220.2,NM_004696.3,XM_005271317.6,XM_006711033.4,XM_047433967.1,XM_047433980.1,XM_047433986.1,XM_047433990.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	0.770469928395256	1.20652183706182	0.802843440727688	1.04343749780521	0.958785333966082	0.841985273311238	1.02267791959911	1.10307485740668	0.844660198921561	0.954112138564567	1.22377432312688	0.948938548397206	0.805309502954268	0.871682801810158	0.869187866773726	0.954660040752238	0.784398787332702	0.88796794958781	1.05907360738633	0.934136290128533	1.03743827885499	0.915215615758132	1.25641448225739	0.817809227807713	0.980800838029455	1.05847957791581	0.729031895200283	0.843779300623375	0.863105104127843	0.828385593252965	1.25060075762772	0.905949120598133	0.786698519264936	0.813756664227255	0.918005066638576	0.904066069130106	0.955749713097724	0.94951117230946	0.921226529314637
chr17:1077992:1079993:-:ABR,ABR,ABR;NM_001282149.2,XM_017024542.3,XM_017024543.3;mRNA,mRNA,mRNA:gini	0.910416672178779	0.957443981345608	1.35702944898596	1.24042053461253	0.792959561451048	0.954264371838509	1.09050332061919	0.917508755341646	0.987664242229378	0.997153272012591	0.976592960314924	1.05681111506756	0.962040353297099	1.16783092085095	0.893612543151033	1.02949648539527	1.08611393855265	1.12850614880007	0.848857777451083	0.87330912135013	0.792343716172967	0.946775648451491	0.95881708956624	1.2254707452349	0.858699083659799	0.910141207290264	0.750087810734029	0.763724904502364	0.992947256528937	0.885408117850289	0.891978313022437	1.01106969282481	0.897662636926668	0.925497558310302	0.932610731876143	0.945506285169307	0.811977654373039	0.861372634817799	0.873566945273407
chr1:27244191:27246192:+:WDTC1;XM_047449750.1;mRNA:gini	0.977638741487565	0.945162409509631	0.830164767187627	1.04086571931005	1.00257286493449	1.01571487139656	1.2723948747818	1.03453795250416	0.794032926303479	0.788875400129634	1.05963057548136	1.09734945341397	1.17345737727199	0.868577723779321	0.865206204280687	0.947820937110811	1.19224664175107	0.931862748172032	1.0368416850945	0.878060477231951	0.737528367718182	1.03655215914231	1.157931644614	0.918099024321672	0.986296817089264	1.01557823346265	1.02099344578242	0.909744338849917	0.937961092222317	0.849742041861171	1.0228817234005	0.982493382793624	0.883277058984266	0.992943226240804	1.00786911349108	1.04694005053383	0.883270263233355	0.803881512388995	0.905543617465992
chr5:55858517:55860518:+:IL31RA;XM_047416701.1;mRNA:gini	0.817974953766915	0.792042298499889	0.927551243838371	0.811784909036801	1.12146201709011	0.922511699378632	1.0180092396493	0.907169147567362	0.834020323784321	0.891606497750817	1.02530435784446	1.06028762011227	1.03297538052327	0.73509374190777	0.987033959434391	1.16603511158085	1.03802820257898	0.90223438593625	1.11633742360468	0.903761474805738	0.9728860357472	0.829525378023852	1.14417036902146	0.867813079853605	0.951050368671074	1.01719256293898	0.928961866013879	0.884169188901194	1.1378590979706	0.819664195767513	1.12118068945414	1.00547715534755	1.03560446286527	0.938315002312192	0.983815177960276	0.856980612299792	0.913624858317789	0.967832442851698	0.850619634442485
